ayah_id,word_position,word,root_letters,root_id
11:109,15,قبل,قبل,1333.0
11:109,16,وإنا,,
11:109,17,لموفوهم,,
11:109,18,نصيبهم,,
11:109,19,غير,غير,1240.0
11:109,20,منقوص,,
11:110,1,ولقد,,
11:110,2,ءاتينا,تين,208.0
11:110,3,موسى,,
11:110,4,لكتب,كتب,1429.0
11:110,5,فختلف,,
11:110,6,فيه,,
11:110,7,ولولا,,
11:110,8,كلمة,كلم,1471.0
11:110,9,سبقت,سبق,745.0
11:110,10,من,,
11:110,11,ربك,,
11:110,12,لقضى,قضى,1379.0
11:110,13,بينهم,,
11:110,14,وإنهم,,
11:110,15,لفى,,
11:110,16,شك,,
11:110,17,منه,,
11:110,18,مريب,ريب,679.0
11:111,1,وإن,,
11:111,2,كلا,,
11:111,3,لما,,
11:111,4,ليوفينهم,,
11:111,5,ربك,,
11:111,6,أعملهم,عمل,1158.0
11:111,7,إنه,,
11:111,8,بما,,
11:111,9,يعملون,عمل,1158.0
11:111,10,خبير,,
11:112,1,فستقم,,
11:112,2,كما,,
11:112,3,أمرت,,
11:112,4,ومن,,
11:112,5,تاب,,
11:112,6,معك,,
11:112,7,ولا,,
11:112,8,تطغوا,طغو,1035.0
11:112,9,إنه,,
11:112,10,بما,,
11:112,11,تعملون,عمل,1158.0
11:112,12,بصير,صير,985.0
11:113,1,ولا,,
11:113,2,تركنوا,ترك,194.0
11:113,3,إلى,,
11:113,4,لذين,,
11:113,5,ظلموا,ظلم,1066.0
11:113,6,فتمسكم,مسك,1586.0
11:113,7,لنار,,
11:113,8,وما,,
11:113,9,لكم,,
11:113,10,من,,
11:113,11,دون,دون,550.0
11:113,12,لله,,
11:113,13,من,,
11:113,14,أولياء,ولي,1865.0
11:113,15,ثم,,
11:113,16,لا,,
11:113,17,تنصرون,نصر,1674.0
11:114,1,وأقم,,
11:114,2,لصلوة,صلو,967.0
11:114,3,طرفى,طرف,1029.0
11:114,4,لنهار,,
11:114,5,وزلفا,زلف,710.0
11:114,6,من,,
11:114,7,ليل,ليل,1556.0
11:114,8,إن,,
11:114,9,لحسنت,حسن,351.0
11:114,10,يذهبن,ذهب,572.0
11:114,11,لسيـات,,
11:114,12,ذلك,,
11:114,13,ذكرى,ذكر,566.0
11:114,14,للذكرين,ذكر,566.0
11:115,1,وصبر,صبر,928.0
11:115,2,فإن,,
11:115,3,لله,,
11:115,4,لا,,
11:115,5,يضيع,,
11:115,6,أجر,,
11:115,7,لمحسنين,لمح,1541.0
11:116,1,فلولا,,
11:116,2,كان,,
11:116,3,من,,
11:116,4,لقرون,,
11:116,5,من,,
11:116,6,قبلكم,قبل,1333.0
11:116,7,أولوا,,
11:116,8,بقية,,
11:116,9,ينهون,هو,1783.0
11:116,10,عن,,
11:116,11,لفساد,,
11:116,12,فى,,
11:116,13,لأرض,,
11:116,14,إلا,,
11:116,15,قليلا,ليل,1556.0
11:116,16,ممن,,
11:116,17,أنجينا,,
11:116,18,منهم,,
11:116,19,وتبع,تبع,187.0
11:116,20,لذين,,
11:116,21,ظلموا,ظلم,1066.0
11:116,22,ما,,
11:116,23,أترفوا,ترف,193.0
11:116,24,فيه,,
11:116,25,وكانوا,,
11:116,26,مجرمين,جرم,265.0
11:117,1,وما,,
11:117,2,كان,,
11:117,3,ربك,,
11:117,4,ليهلك,هلك,1771.0
11:117,5,لقرى,,
11:117,6,بظلم,ظلم,1066.0
11:117,7,وأهلها,,
11:117,8,مصلحون,صلح,964.0
11:118,1,ولو,,
11:118,2,شاء,,
11:118,3,ربك,,
11:118,4,لجعل,جعل,275.0
11:118,5,لناس,,
11:118,6,أمة,,
11:118,7,وحدة,وحد,1810.0
11:118,8,ولا,,
11:118,9,يزالون,لون,1553.0
11:118,10,مختلفين,,
11:119,1,إلا,,
11:119,2,من,,
11:119,3,رحم,رحم,606.0
11:119,4,ربك,,
11:119,5,ولذلك,,
11:119,6,خلقهم,خلق,473.0
11:119,7,وتمت,,
11:119,8,كلمة,كلم,1471.0
11:119,9,ربك,,
11:119,10,لأملأن,,
11:119,11,جهنم,جهنم,300.0
11:119,12,من,,
11:119,13,لجنة,,
11:119,14,ولناس,,
11:119,15,أجمعين,جمع,287.0
11:120,1,وكلا,وكل,1862.0
11:120,2,نقص,نقص,1712.0
11:120,3,عليك,,
11:120,4,من,,
11:120,5,أنباء,,
11:120,6,لرسل,رسل,619.0
11:120,7,ما,,
11:120,8,نثبت,ثبت,211.0
11:120,9,به,,
11:120,10,فؤادك,,
11:120,11,وجاءك,,
11:120,12,فى,,
11:120,13,هذه,,
11:120,14,لحق,لحق,1505.0
11:120,15,وموعظة,وعظ,1844.0
11:120,16,وذكرى,ذكر,566.0
11:120,17,للمؤمنين,,
11:121,1,وقل,,
11:121,2,للذين,,
11:121,3,لا,,
11:121,4,يؤمنون,منو,1609.0
11:121,5,عملوا,عمل,1158.0
11:121,6,على,,
11:121,7,مكانتكم,,
11:121,8,إنا,,
11:121,9,عملون,عمل,1158.0
11:122,1,ونتظروا,,
11:122,2,إنا,,
11:122,3,منتظرون,,
11:123,1,ولله,,
11:123,2,غيب,غيب,1238.0
11:123,3,لسموت,سمو,824.0
11:123,4,ولأرض,,
11:123,5,وإليه,,
11:123,6,يرجع,رجع,597.0
11:123,7,لأمر,,
11:123,8,كله,,
11:123,9,فعبده,عبد,1073.0
11:123,10,وتوكل,وكل,1862.0
11:123,11,عليه,,
11:123,12,وما,,
11:123,13,ربك,,
11:123,14,بغفل,غفل,1217.0
11:123,15,عما,,
11:123,16,تعملون,عمل,1158.0
12:1,1,بسم,بسم,127.0
12:1,2,لله,,
12:1,3,لرحمن,رحم,606.0
12:1,4,لرحيم,,
12:1,5,الر,,
12:1,6,تلك,,
12:1,7,ءايت,,
12:1,8,لكتب,كتب,1429.0
12:1,9,لمبين,,
12:2,1,إنا,,
12:2,2,أنزلنه,نزل,1656.0
12:2,3,قرءنا,,
12:2,4,عربيا,عرب,1100.0
12:2,5,لعلكم,,
12:2,6,تعقلون,عقل,1146.0
12:3,1,نحن,,
12:3,2,نقص,نقص,1712.0
12:3,3,عليك,,
12:3,4,أحسن,حسن,351.0
12:3,5,لقصص,قصص,1373.0
12:3,6,بما,,
12:3,7,أوحينا,وحي,1812.0
12:3,8,إليك,,
12:3,9,هذا,,
12:3,10,لقرءان,,
12:3,11,وإن,,
12:3,12,كنت,,
12:3,13,من,,
12:3,14,قبله,قبل,1333.0
12:3,15,لمن,,
12:3,16,لغفلين,غفل,1217.0
12:4,1,إذ,,
12:4,2,قال,,
12:4,3,يوسف,,
12:4,4,لأبيه,,
12:4,5,يأبت,,
12:4,6,إنى,,
12:4,7,رأيت,,
12:4,8,أحد,,
12:4,9,عشر,عشر,1120.0
12:4,10,كوكبا,كوكب,1488.0
12:4,11,ولشمس,شمس,905.0
12:4,12,ولقمر,لقم,1538.0
12:4,13,رأيتهم,,
12:4,14,لى,,
12:4,15,سجدين,سجد,749.0
12:5,1,قال,,
12:5,2,يبنى,,
12:5,3,لا,,
12:5,4,تقصص,قصص,1373.0
12:5,5,رءياك,,
12:5,6,على,,
12:5,7,إخوتك,,
12:5,8,فيكيدوا,كيد,1491.0
12:5,9,لك,,
12:5,10,كيدا,كيد,1491.0
12:5,11,إن,,
12:5,12,لشيطن,,
12:5,13,للإنسن,,
12:5,14,عدو,عدو,1097.0
12:5,15,مبين,,
12:6,1,وكذلك,,
12:6,2,يجتبيك,,
12:6,3,ربك,,
12:6,4,ويعلمك,علم,1152.0
12:6,5,من,,
12:6,6,تأويل,ويل,1872.0
12:6,7,لأحاديث,,
12:6,8,ويتم,يتم,1875.0
12:6,9,نعمته,نعم,1693.0
12:6,10,عليك,,
12:6,11,وعلى,,
12:6,12,ءال,,
12:6,13,يعقوب,قوب,1414.0
12:6,14,كما,,
12:6,15,أتمها,,
12:6,16,على,,
12:6,17,أبويك,,
12:6,18,من,,
12:6,19,قبل,قبل,1333.0
12:6,20,إبرهيم,بره,118.0
12:6,21,وإسحق,سحق,758.0
12:6,22,إن,,
12:6,23,ربك,,
12:6,24,عليم,,
12:6,25,حكيم,,
12:7,1,لقد,,
12:7,2,كان,,
12:7,3,فى,,
12:7,4,يوسف,,
12:7,5,وإخوته,,
12:7,6,ءايت,,
12:7,7,للسائلين,,
12:8,1,إذ,,
12:8,2,قالوا,,
12:8,3,ليوسف,,
12:8,4,وأخوه,,
12:8,5,أحب,,
12:8,6,إلى,,
12:8,7,أبينا,,
12:8,8,منا,,
12:8,9,ونحن,,
12:8,10,عصبة,عصب,1123.0
12:8,11,إن,,
12:8,12,أبانا,,
12:8,13,لفى,,
12:8,14,ضلل,ضلل,1009.0
12:8,15,مبين,,
12:9,1,قتلوا,قتل,1336.0
12:9,2,يوسف,,
12:9,3,أو,,
12:9,4,طرحوه,طرح,1026.0
12:9,5,أرضا,,
12:9,6,يخل,,
12:9,7,لكم,,
12:9,8,وجه,وجه,1809.0
12:9,9,أبيكم,,
12:9,10,وتكونوا,كون,1489.0
12:9,11,من,,
12:9,12,بعده,بعد,143.0
12:9,13,قوما,قوم,1419.0
12:9,14,صلحين,صلح,964.0
12:10,1,قال,,
12:10,2,قائل,,
12:10,3,منهم,,
12:10,4,لا,,
12:10,5,تقتلوا,قتل,1336.0
12:10,6,يوسف,,
12:10,7,وألقوه,,
12:10,8,فى,,
12:10,9,غيبت,غيب,1238.0
12:10,10,لجب,,
12:10,11,يلتقطه,,
12:10,12,بعض,بعض,145.0
12:10,13,لسيارة,,
12:10,14,إن,,
12:10,15,كنتم,,
12:10,16,فعلين,فعل,1297.0
12:11,1,قالوا,,
12:11,2,يأبانا,,
12:11,3,ما,,
12:11,4,لك,,
12:11,5,لا,,
12:11,6,تأمنا,,
12:11,7,على,,
12:11,8,يوسف,,
12:11,9,وإنا,,
12:11,10,له,,
12:11,11,لنصحون,نصح,1673.0
12:12,1,أرسله,رسل,619.0
12:12,2,معنا,معن,1595.0
12:12,3,غدا,,
12:12,4,يرتع,رتع,589.0
12:12,5,ويلعب,ويل,1872.0
12:12,6,وإنا,,
12:12,7,له,,
12:12,8,لحفظون,حفظ,370.0
12:13,1,قال,,
12:13,2,إنى,,
12:13,3,ليحزننى,حزن,345.0
12:13,4,أن,,
12:13,5,تذهبوا,ذهب,572.0
12:13,6,به,,
12:13,7,وأخاف,,
12:13,8,أن,,
12:13,9,يأكله,,
12:13,10,لذئب,,
12:13,11,وأنتم,,
12:13,12,عنه,,
12:13,13,غفلون,غفل,1217.0
12:14,1,قالوا,,
12:14,2,لئن,,
12:14,3,أكله,,
12:14,4,لذئب,,
12:14,5,ونحن,,
12:14,6,عصبة,عصب,1123.0
12:14,7,إنا,,
12:14,8,إذا,,
12:14,9,لخسرون,خسر,445.0
12:15,1,فلما,,
12:15,2,ذهبوا,ذهب,572.0
12:15,3,به,,
12:15,4,وأجمعوا,جمع,287.0
12:15,5,أن,,
12:15,6,يجعلوه,جعل,275.0
12:15,7,فى,,
12:15,8,غيبت,غيب,1238.0
12:15,9,لجب,,
12:15,10,وأوحينا,وحي,1812.0
12:15,11,إليه,,
12:15,12,لتنبئنهم,,
12:15,13,بأمرهم,,
12:15,14,هذا,,
12:15,15,وهم,,
12:15,16,لا,,
12:15,17,يشعرون,شعر,884.0
12:16,1,وجاءو,,
12:16,2,أباهم,,
12:16,3,عشاء,,
12:16,4,يبكون,كون,1489.0
12:17,1,قالوا,,
12:17,2,يأبانا,,
12:17,3,إنا,,
12:17,4,ذهبنا,ذهب,572.0
12:17,5,نستبق,,
12:17,6,وتركنا,وتر,1800.0
12:17,7,يوسف,,
12:17,8,عند,عند,1164.0
12:17,9,متعنا,متع,1558.0
12:17,10,فأكله,,
12:17,11,لذئب,,
12:17,12,وما,,
12:17,13,أنت,,
12:17,14,بمؤمن,,
12:17,15,لنا,,
12:17,16,ولو,,
12:17,17,كنا,,
12:17,18,صدقين,صدق,942.0
12:18,1,وجاءو,,
12:18,2,على,,
12:18,3,قميصه,,
12:18,4,بدم,,
12:18,5,كذب,كذب,1439.0
12:18,6,قال,,
12:18,7,بل,,
12:18,8,سولت,سول,845.0
12:18,9,لكم,,
12:18,10,أنفسكم,نفس,1702.0
12:18,11,أمرا,,
12:18,12,فصبر,صبر,928.0
12:18,13,جميل,ميل,1619.0
12:18,14,ولله,,
12:18,15,لمستعان,لمس,1543.0
12:18,16,على,,
12:18,17,ما,,
12:18,18,تصفون,صفو,961.0
12:19,1,وجاءت,,
12:19,2,سيارة,,
12:19,3,فأرسلوا,رسل,619.0
12:19,4,واردهم,دهم,544.0
12:19,5,فأدلى,,
12:19,6,دلوه,دلو,532.0
12:19,7,قال,,
12:19,8,يبشرى,بشر,128.0
12:19,9,هذا,,
12:19,10,غلم,غلم,1222.0
12:19,11,وأسروه,سرو,780.0
12:19,12,بضعة,بضع,134.0
12:19,13,ولله,,
12:19,14,عليم,,
12:19,15,بما,,
12:19,16,يعملون,عمل,1158.0
12:20,1,وشروه,,
12:20,2,بثمن,ثمن,232.0
12:20,3,بخس,بخس,95.0
12:20,4,درهم,درهم,517.0
12:20,5,معدودة,عدو,1097.0
12:20,6,وكانوا,,
12:20,7,فيه,,
12:20,8,من,,
12:20,9,لزهدين,زهد,722.0
12:21,1,وقال,,
12:21,2,لذى,,
12:21,3,شترىه,,
12:21,4,من,,
12:21,5,مصر,مصر,1589.0
12:21,6,لمرأته,,
12:21,7,أكرمى,كرم,1444.0
12:21,8,مثوىه,ثوى,237.0
12:21,9,عسى,,
12:21,10,أن,,
12:21,11,ينفعنا,نفع,1704.0
12:21,12,أو,,
12:21,13,نتخذه,,
12:21,14,ولدا,ولد,1864.0
12:21,15,وكذلك,,
12:21,16,مكنا,مكن,1600.0
12:21,17,ليوسف,,
12:21,18,فى,,
12:21,19,لأرض,,
12:21,20,ولنعلمه,نعل,1692.0
12:21,21,من,,
12:21,22,تأويل,ويل,1872.0
12:21,23,لأحاديث,,
12:21,24,ولله,,
12:21,25,غالب,,
12:21,26,على,,
12:21,27,أمره,,
12:21,28,ولكن,,
12:21,29,أكثر,كثر,1434.0
12:21,30,لناس,,
12:21,31,لا,,
12:21,32,يعلمون,علم,1152.0
12:22,1,ولما,,
12:22,2,بلغ,بلغ,165.0
12:22,3,أشده,,
12:22,4,ءاتينه,تين,208.0
12:22,5,حكما,حكم,377.0
12:22,6,وعلما,علم,1152.0
12:22,7,وكذلك,,
12:22,8,نجزى,جزى,270.0
12:22,9,لمحسنين,لمح,1541.0
12:23,1,ورودته,رود,675.0
12:23,2,لتى,,
12:23,3,هو,هو,1783.0
12:23,4,فى,,
12:23,5,بيتها,بيت,180.0
12:23,6,عن,,
12:23,7,نفسه,نفس,1702.0
12:23,8,وغلقت,غلق,1221.0
12:23,9,لأبوب,بوب,175.0
12:23,10,وقالت,,
12:23,11,هيت,,
12:23,12,لك,,
12:23,13,قال,,
12:23,14,معاذ,,
12:23,15,لله,,
12:23,16,إنه,,
12:23,17,ربى,,
12:23,18,أحسن,حسن,351.0
12:23,19,مثواى,,
12:23,20,إنه,,
12:23,21,لا,,
12:23,22,يفلح,فلح,1306.0
12:23,23,لظلمون,ظلم,1066.0
12:24,1,ولقد,,
12:24,2,همت,,
12:24,3,به,,
12:24,4,وهم,,
12:24,5,بها,,
12:24,6,لولا,,
12:24,7,أن,,
12:24,8,رءا,,
12:24,9,برهن,رهن,671.0
12:24,10,ربه,,
12:24,11,كذلك,,
12:24,12,لنصرف,نصر,1674.0
12:24,13,عنه,,
12:24,14,لسوء,,
12:24,15,ولفحشاء,لفح,1529.0
12:24,16,إنه,,
12:24,17,من,,
12:24,18,عبادنا,,
12:24,19,لمخلصين,خلص,469.0
12:25,1,وستبقا,,
12:25,2,لباب,,
12:25,3,وقدت,وقد,1853.0
12:25,4,قميصه,,
12:25,5,من,,
12:25,6,دبر,دبر,500.0
12:25,7,وألفيا,,
12:25,8,سيدها,,
12:25,9,لدا,,
12:25,10,لباب,,
12:25,11,قالت,,
12:25,12,ما,,
12:25,13,جزاء,,
12:25,14,من,,
12:25,15,أراد,,
12:25,16,بأهلك,هلك,1771.0
12:25,17,سوءا,,
12:25,18,إلا,,
12:25,19,أن,,
12:25,20,يسجن,سجن,752.0
12:25,21,أو,,
12:25,22,عذاب,,
12:25,23,أليم,,
12:26,1,قال,,
12:26,2,هى,,
12:26,3,رودتنى,رود,675.0
12:26,4,عن,,
12:26,5,نفسى,نفس,1702.0
12:26,6,وشهد,شهد,911.0
12:26,7,شاهد,,
12:26,8,من,,
12:26,9,أهلها,,
12:26,10,إن,,
12:26,11,كان,,
12:26,12,قميصه,,
12:26,13,قد,,
12:26,14,من,,
12:26,15,قبل,قبل,1333.0
12:26,16,فصدقت,صدق,942.0
12:26,17,وهو,هو,1783.0
12:26,18,من,,
12:26,19,لكذبين,كذب,1439.0
12:27,1,وإن,,
12:27,2,كان,,
12:27,3,قميصه,,
12:27,4,قد,,
12:27,5,من,,
12:27,6,دبر,دبر,500.0
12:27,7,فكذبت,كذب,1439.0
12:27,8,وهو,هو,1783.0
12:27,9,من,,
12:27,10,لصدقين,صدق,942.0
12:28,1,فلما,,
12:28,2,رءا,,
12:28,3,قميصه,,
12:28,4,قد,,
12:28,5,من,,
12:28,6,دبر,دبر,500.0
12:28,7,قال,,
12:28,8,إنه,,
12:28,9,من,,
12:28,10,كيدكن,كيد,1491.0
12:28,11,إن,,
12:28,12,كيدكن,كيد,1491.0
12:28,13,عظيم,,
12:29,1,يوسف,,
12:29,2,أعرض,عرض,1105.0
12:29,3,عن,,
12:29,4,هذا,,
12:29,5,وستغفرى,غفر,1215.0
12:29,6,لذنبك,ذنب,570.0
12:29,7,إنك,,
12:29,8,كنت,,
12:29,9,من,,
12:29,10,لخاطـين,طين,1061.0
12:30,1,وقال,,
12:30,2,نسوة,نسو,1665.0
12:30,3,فى,,
12:30,4,لمدينة,دين,551.0
12:30,5,مرأت,,
12:30,6,لعزيز,,
12:30,7,ترود,رود,675.0
12:30,8,فتىها,,
12:30,9,عن,,
12:30,10,نفسه,نفس,1702.0
12:30,11,قد,,
12:30,12,شغفها,شغف,888.0
12:30,13,حبا,,
12:30,14,إنا,,
12:30,15,لنرىها,,
12:30,16,فى,,
12:30,17,ضلل,ضلل,1009.0
12:30,18,مبين,,
12:31,1,فلما,,
12:31,2,سمعت,سمع,820.0
12:31,3,بمكرهن,مكر,1599.0
12:31,4,أرسلت,رسل,619.0
12:31,5,إليهن,,
12:31,6,وأعتدت,عتد,1080.0
12:31,7,لهن,,
12:31,8,متكـا,,
12:31,9,وءاتت,,
12:31,10,كل,,
12:31,11,وحدة,وحد,1810.0
12:31,12,منهن,,
12:31,13,سكينا,كين,1493.0
12:31,14,وقالت,,
12:31,15,خرج,خرج,433.0
12:31,16,عليهن,,
12:31,17,فلما,,
12:31,18,رأينه,,
12:31,19,أكبرنه,كبر,1428.0
12:31,20,وقطعن,قطع,1382.0
12:31,21,أيديهن,,
12:31,22,وقلن,,
12:31,23,حش,,
12:31,24,لله,,
12:31,25,ما,,
12:31,26,هذا,,
12:31,27,بشرا,بشر,128.0
12:31,28,إن,,
12:31,29,هذا,,
12:31,30,إلا,,
12:31,31,ملك,ملك,1605.0
12:31,32,كريم,,
12:32,1,قالت,,
12:32,2,فذلكن,,
12:32,3,لذى,,
12:32,4,لمتننى,متن,1559.0
12:32,5,فيه,,
12:32,6,ولقد,,
12:32,7,رودته,رود,675.0
12:32,8,عن,,
12:32,9,نفسه,نفس,1702.0
12:32,10,فستعصم,عصم,1127.0
12:32,11,ولئن,,
12:32,12,لم,,
12:32,13,يفعل,فعل,1297.0
12:32,14,ما,,
12:32,15,ءامره,,
12:32,16,ليسجنن,ليس,1555.0
12:32,17,وليكونا,ولي,1865.0
12:32,18,من,,
12:32,19,لصغرين,صغر,953.0
12:33,1,قال,,
12:33,2,رب,,
12:33,3,لسجن,سجن,752.0
12:33,4,أحب,,
12:33,5,إلى,,
12:33,6,مما,,
12:33,7,يدعوننى,دعو,523.0
12:33,8,إليه,,
12:33,9,وإلا,,
12:33,10,تصرف,صرف,947.0
12:33,11,عنى,,
12:33,12,كيدهن,كيد,1491.0
12:33,13,أصب,,
12:33,14,إليهن,,
12:33,15,وأكن,,
12:33,16,من,,
12:33,17,لجهلين,جهل,299.0
12:34,1,فستجاب,,
12:34,2,له,,
12:34,3,ربه,,
12:34,4,فصرف,صرف,947.0
12:34,5,عنه,,
12:34,6,كيدهن,كيد,1491.0
12:34,7,إنه,,
12:34,8,هو,هو,1783.0
12:34,9,لسميع,,
12:34,10,لعليم,,
12:35,1,ثم,,
12:35,2,بدا,,
12:35,3,لهم,لهم,1548.0
12:35,4,من,,
12:35,5,بعد,بعد,143.0
12:35,6,ما,,
12:35,7,رأوا,,
12:35,8,لءايت,,
12:35,9,ليسجننه,ليس,1555.0
12:35,10,حتى,,
12:35,11,حين,حين,413.0
12:36,1,ودخل,دخل,509.0
12:36,2,معه,,
12:36,3,لسجن,سجن,752.0
12:36,4,فتيان,,
12:36,5,قال,,
12:36,6,أحدهما,دهم,544.0
12:36,7,إنى,,
12:36,8,أرىنى,,
12:36,9,أعصر,عصر,1124.0
12:36,10,خمرا,خمر,477.0
12:36,11,وقال,,
12:36,12,لءاخر,,
12:36,13,إنى,,
12:36,14,أرىنى,,
12:36,15,أحمل,حمل,387.0
12:36,16,فوق,فوق,1322.0
12:36,17,رأسى,,
12:36,18,خبزا,خبز,420.0
12:36,19,تأكل,,
12:36,20,لطير,طير,1060.0
12:36,21,منه,,
12:36,22,نبئنا,,
12:36,23,بتأويله,ويل,1872.0
12:36,24,إنا,,
12:36,25,نرىك,,
12:36,26,من,,
12:36,27,لمحسنين,لمح,1541.0
12:37,1,قال,,
12:37,2,لا,,
12:37,3,يأتيكما,,
12:37,4,طعام,,
12:37,5,ترزقانه,رزق,616.0
12:37,6,إلا,,
12:37,7,نبأتكما,,
12:37,8,بتأويله,ويل,1872.0
12:37,9,قبل,قبل,1333.0
12:37,10,أن,,
12:37,11,يأتيكما,,
12:37,12,ذلكما,,
12:37,13,مما,,
12:37,14,علمنى,علم,1152.0
12:37,15,ربى,,
12:37,16,إنى,,
12:37,17,تركت,ترك,194.0
12:37,18,ملة,,
12:37,19,قوم,قوم,1419.0
12:37,20,لا,,
12:37,21,يؤمنون,منو,1609.0
12:37,22,بلله,بلل,166.0
12:37,23,وهم,,
12:37,24,بلءاخرة,,
12:37,25,هم,,
12:37,26,كفرون,كفر,1462.0
12:38,1,وتبعت,تبع,187.0
12:38,2,ملة,,
12:38,3,ءاباءى,,
12:38,4,إبرهيم,بره,118.0
12:38,5,وإسحق,سحق,758.0
12:38,6,ويعقوب,قوب,1414.0
12:38,7,ما,,
12:38,8,كان,,
12:38,9,لنا,,
12:38,10,أن,,
12:38,11,نشرك,شرك,876.0
12:38,12,بلله,بلل,166.0
12:38,13,من,,
12:38,14,شىء,,
12:38,15,ذلك,,
12:38,16,من,,
12:38,17,فضل,فضل,1291.0
12:38,18,لله,,
12:38,19,علينا,,
12:38,20,وعلى,,
12:38,21,لناس,,
12:38,22,ولكن,,
12:38,23,أكثر,كثر,1434.0
12:38,24,لناس,,
12:38,25,لا,,
12:38,26,يشكرون,شكر,897.0
12:39,1,يصىحبى,,
12:39,2,لسجن,سجن,752.0
12:39,3,ءأرباب,,
12:39,4,متفرقون,فرق,1273.0
12:39,5,خير,,
12:39,6,أم,,
12:39,7,لله,,
12:39,8,لوحد,وحد,1810.0
12:39,9,لقهار,,
12:40,1,ما,,
12:40,2,تعبدون,عبد,1073.0
12:40,3,من,,
12:40,4,دونه,دون,550.0
12:40,5,إلا,,
12:40,6,أسماء,,
12:40,7,سميتموها,يتم,1875.0
12:40,8,أنتم,,
12:40,9,وءاباؤكم,,
12:40,10,ما,,
12:40,11,أنزل,نزل,1656.0
12:40,12,لله,,
12:40,13,بها,,
12:40,14,من,,
12:40,15,سلطن,سلط,812.0
12:40,16,إن,,
12:40,17,لحكم,حكم,377.0
12:40,18,إلا,,
12:40,19,لله,,
12:40,20,أمر,,
12:40,21,ألا,,
12:40,22,تعبدوا,عبد,1073.0
12:40,23,إلا,,
12:40,24,إياه,,
12:40,25,ذلك,,
12:40,26,لدين,دين,551.0
12:40,27,لقيم,,
12:40,28,ولكن,,
12:40,29,أكثر,كثر,1434.0
12:40,30,لناس,,
12:40,31,لا,,
12:40,32,يعلمون,علم,1152.0
12:41,1,يصىحبى,,
12:41,2,لسجن,سجن,752.0
12:41,3,أما,,
12:41,4,أحدكما,,
12:41,5,فيسقى,سقى,803.0
12:41,6,ربه,,
12:41,7,خمرا,خمر,477.0
12:41,8,وأما,,
12:41,9,لءاخر,,
12:41,10,فيصلب,صلب,963.0
12:41,11,فتأكل,,
12:41,12,لطير,طير,1060.0
12:41,13,من,,
12:41,14,رأسه,,
12:41,15,قضى,قضى,1379.0
12:41,16,لأمر,,
12:41,17,لذى,,
12:41,18,فيه,,
12:41,19,تستفتيان,,
12:42,1,وقال,,
12:42,2,للذى,,
12:42,3,ظن,,
12:42,4,أنه,,
12:42,5,ناج,,
12:42,6,منهما,,
12:42,7,ذكرنى,ذكر,566.0
12:42,8,عند,عند,1164.0
12:42,9,ربك,,
12:42,10,فأنسىه,,
12:42,11,لشيطن,,
12:42,12,ذكر,ذكر,566.0
12:42,13,ربه,,
12:42,14,فلبث,لبث,1496.0
12:42,15,فى,,
12:42,16,لسجن,سجن,752.0
12:42,17,بضع,بضع,134.0
12:42,18,سنين,,
12:43,1,وقال,,
12:43,2,لملك,ملك,1605.0
12:43,3,إنى,,
12:43,4,أرى,,
12:43,5,سبع,سبع,743.0
12:43,6,بقرت,بقر,153.0
12:43,7,سمان,,
12:43,8,يأكلهن,,
12:43,9,سبع,سبع,743.0
12:43,10,عجاف,,
12:43,11,وسبع,سبع,743.0
12:43,12,سنبلت,سنب,825.0
12:43,13,خضر,خضر,456.0
12:43,14,وأخر,,
12:43,15,يابست,,
12:43,16,يأيها,,
12:43,17,لملأ,,
12:43,18,أفتونى,فتو,1252.0
12:43,19,فى,,
12:43,20,رءيى,,
12:43,21,إن,,
12:43,22,كنتم,,
12:43,23,للرءيا,,
12:43,24,تعبرون,عبر,1074.0
12:44,1,قالوا,,
12:44,2,أضغث,ضغث,1003.0
12:44,3,أحلم,حلم,382.0
12:44,4,وما,,
12:44,5,نحن,,
12:44,6,بتأويل,ويل,1872.0
12:44,7,لأحلم,حلم,382.0
12:44,8,بعلمين,علم,1152.0
12:45,1,وقال,,
12:45,2,لذى,,
12:45,3,نجا,,
12:45,4,منهما,,
12:45,5,ودكر,,
12:45,6,بعد,بعد,143.0
12:45,7,أمة,,
12:45,8,أنا,,
12:45,9,أنبئكم,,
12:45,10,بتأويله,ويل,1872.0
12:45,11,فأرسلون,رسل,619.0
12:46,1,يوسف,,
12:46,2,أيها,,
12:46,3,لصديق,,
12:46,4,أفتنا,فتن,1251.0
12:46,5,فى,,
12:46,6,سبع,سبع,743.0
12:46,7,بقرت,بقر,153.0
12:46,8,سمان,,
12:46,9,يأكلهن,,
12:46,10,سبع,سبع,743.0
12:46,11,عجاف,,
12:46,12,وسبع,سبع,743.0
12:46,13,سنبلت,سنب,825.0
12:46,14,خضر,خضر,456.0
12:46,15,وأخر,,
12:46,16,يابست,,
12:46,17,لعلى,,
12:46,18,أرجع,رجع,597.0
12:46,19,إلى,,
12:46,20,لناس,,
12:46,21,لعلهم,لهم,1548.0
12:46,22,يعلمون,علم,1152.0
12:47,1,قال,,
12:47,2,تزرعون,زرع,697.0
12:47,3,سبع,سبع,743.0
12:47,4,سنين,,
12:47,5,دأبا,,
12:47,6,فما,,
12:47,7,حصدتم,حصد,355.0
12:47,8,فذروه,ذرو,560.0
12:47,9,فى,,
